UID          PID    PPID     LWP  C NLWP STIME TTY          TIME CMD
bruno      13346   12540   14115  0   28 03:40 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {34491590-f3f0-4489-a7ef-2986e285c32d} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 11 tab
bruno      13346   12540   14120  0   28 03:41 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {34491590-f3f0-4489-a7ef-2986e285c32d} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 11 tab
bruno      13346   12540   17393  0   28 04:05 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {34491590-f3f0-4489-a7ef-2986e285c32d} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 11 tab
bruno      13346   12540   17398  0   28 04:05 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {34491590-f3f0-4489-a7ef-2986e285c32d} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 11 tab
bruno      13346   12540   18293  0   28 04:13 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {34491590-f3f0-4489-a7ef-2986e285c32d} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 11 tab
bruno      13346   12540   18295  0   28 04:13 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {34491590-f3f0-4489-a7ef-2986e285c32d} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 11 tab
bruno      13346   12540   18987  0   28 04:18 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {34491590-f3f0-4489-a7ef-2986e285c32d} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 11 tab
bruno      13346   12540   19087  0   28 04:19 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {34491590-f3f0-4489-a7ef-2986e285c32d} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 11 tab
bruno      13426   12540   13426  0   24 03:37 ?        00:00:11 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13430  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13431  0   24 03:37 ?        00:00:01 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13432  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13433  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13434  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13435  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13436  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13438  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13439  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13440  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13441  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13442  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13443  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13444  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13445  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13446  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13447  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   13448  0   24 03:37 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   16420  0   24 03:56 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   16423  0   24 03:56 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   18907  0   24 04:17 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   18917  0   24 04:17 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
bruno      13426   12540   18959  0   24 04:17 ?        00:00:00 /snap/firefox/8762/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:49941 -prefMapHandle 1:293063 -jsInitHandle 2:161776 -parentBuildID 20260814094907 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5f4a974e-dcc6-4491-ad41-52045083c77f} -parentPid 12384 -crashHelperPid 12454 -crashHelper 6 -crashReporter 7 -greomni /snap/firefox/8762/usr/lib/firefox/omni.ja -appomni /snap/firefox/8762/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/8762/usr/lib/firefox/browser 12 tab
root       13653       1   13653  0   11 03:39 ?        00:00:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 855f8800fb637abdeea7c60abea3a1e97c5c251b71bc9233ec41bb35dd580946 -address /run/containerd/containerd.sock
root       13653       1   13655  0   11 03:39 ?        00:00:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 855f8800fb637abdeea7c60abea3a1e97c5c251b71bc9233ec41bb35dd580946 -address /run/containerd/containerd.sock
root       13653       1   13656  0   11 03:39 ?        00:00:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 855f8800fb637abdeea7c60abea3a1e97c5c251b71bc9233ec41bb35dd580946 -address /run/containerd/containerd.sock
root       13653       1   13657  0   11 03:39 ?        00:00:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 855f8800fb637abdeea7c60abea3a1e97c5c251b71bc9233ec41bb35dd580946 -address /run/containerd/containerd.sock
root       13653       1   13658  0   11 03:39 ?        00:00:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 855f8800fb637abdeea7c60abea3a1e97c5c251b71bc9233ec41bb35dd580946 -address /run/containerd/containerd.sock
root       13653       1   13659  0   11 03:39 ?        00:00:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 855f8800fb637abdeea7c60abea3a1e97c5c251b71bc9233ec41bb35dd580946 -address /run/containerd/containerd.sock
